time,open,high,low,close,volume,close_time,quote_asset_volume,number_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,day_of_week
2018-11-07 04:00:00,6580.0,6590.02,6561.0,6581.97,1488.190471,1970-01-01 00:25:41.577599999,9782935.61678526,23168,727.121514,4780338.25984529,0.0,2
2018-11-07 08:00:00,6579.32,6604.99,6563.01,6575.01,2561.072731,1970-01-01 00:25:41.591999999,16856101.83667566,23023,1199.118971,7892091.06367654,0.0,2
2018-11-07 12:00:00,6577.63,6587.11,6536.0,6547.96,2604.823323,1970-01-01 00:25:41.606399999,17088628.57890662,26411,1256.691226,8246139.44211261,0.0,2
2018-11-07 16:00:00,6547.94,6592.09,6540.05,6570.0,2054.320443,1970-01-01 00:25:41.620799999,13509987.34742814,23973,1071.201382,7045385.94510691,0.0,2
2018-11-07 20:00:00,6571.38,6584.7,6563.33,6578.46,1247.139303,1970-01-01 00:25:41.635199999,8199383.40111067,18362,623.166695,4097625.39629659,0.0,2
2018-11-08 00:00:00,6578.46,6594.0,6505.0,6511.08,2999.217269,1970-01-01 00:25:41.649599999,19618203.99492732,29078,1348.91419,8829522.98123146,0.0,3
2018-11-08 04:00:00,6511.07,6539.12,6505.48,6536.31,1530.316103,1970-01-01 00:25:41.663999999,9988197.41549776,21540,760.502374,4963892.97168675,0.0,3
2018-11-08 08:00:00,6531.98,6548.96,6519.26,6527.34,1495.054979,1970-01-01 00:25:41.678399999,9769454.85634084,21022,796.458652,5204901.95679642,0.0,3
2018-11-08 12:00:00,6529.8,6560.0,6527.33,6539.01,1637.485785,1970-01-01 00:25:41.692799999,10722411.65015376,21167,821.232096,5377753.01573436,0.0,3
2018-11-08 16:00:00,6538.98,6542.14,6471.22,6495.72,3659.26174,1970-01-01 00:25:41.707199999,23766681.10505393,29925,1624.695057,10552459.0355592,0.0,3
2018-11-08 20:00:00,6495.74,6515.0,6468.22,6479.84,1938.453406,1970-01-01 00:25:41.721599999,12585414.65637865,22673,1018.728889,6614822.33577895,0.0,3
2018-11-09 00:00:00,6479.84,6493.08,6472.99,6486.84,1535.323114,1970-01-01 00:25:41.735999999,9950692.10987098,15361,908.498698,5888397.78663462,0.0,4
2018-11-09 04:00:00,6486.84,6502.0,6483.26,6499.27,1143.021496,1970-01-01 00:25:41.750399999,7422482.85859834,14726,570.40287,3704379.84453283,0.0,4
2018-11-09 08:00:00,6499.27,6511.53,6412.9,6428.91,3275.244946,1970-01-01 00:25:41.764799999,21144236.7084008,27629,1654.881399,10686043.99954245,0.0,4
2018-11-09 12:00:00,6425.81,6444.0,6391.01,6429.89,2821.00985,1970-01-01 00:25:41.779199999,18116765.18824129,23808,1460.070875,9378699.50872672,0.0,4
2018-11-09 16:00:00,6429.89,6442.7,6422.11,6434.03,1654.026871,1970-01-01 00:25:41.793599999,10643717.04124642,17624,797.007588,5129170.26876435,0.0,4
2018-11-09 20:00:00,6434.03,6444.0,6391.5,6419.99,1358.990306,1970-01-01 00:25:41.807999999,8719883.59620125,17895,602.909632,3868815.104615,0.0,4
2018-11-10 00:00:00,6419.99,6443.19,6411.0,6434.69,1072.641936,1970-01-01 00:25:41.822399999,6898182.87435413,14066,579.751847,3729020.67720163,0.0,5
2018-11-10 04:00:00,6436.77,6472.57,6426.64,6445.89,1489.522708,1970-01-01 00:25:41.836799999,9598241.86085557,17328,673.203423,4338882.58599303,0.0,5
2018-11-10 08:00:00,6445.85,6453.85,6431.11,6450.08,1018.653373,1970-01-01 00:25:41.851199999,6560191.85516379,14949,488.012008,3143395.8909403,0.0,5
2018-11-10 12:00:00,6450.08,6467.22,6443.52,6452.22,1750.689556,1970-01-01 00:25:41.865599999,11302599.69271676,19860,839.914123,5423194.51582427,0.0,5
2018-11-10 16:00:00,6452.22,6475.55,6443.52,6447.4,1362.315691,1970-01-01 00:25:41.879999999,8800111.30874883,18165,646.13453,4173903.25084281,0.0,5
2018-11-10 20:00:00,6447.44,6465.0,6431.11,6433.05,1021.006662,1970-01-01 00:25:41.894399999,6585980.0494006,13378,487.119537,3143168.91401265,0.0,5
2018-11-11 00:00:00,6435.16,6449.29,6422.1,6428.72,965.701514,1970-01-01 00:25:41.908799999,6215530.22148329,13168,476.562967,3067566.88949194,0.0,6
2018-11-11 04:00:00,6427.01,6450.0,6425.27,6443.67,1047.623247,1970-01-01 00:25:41.923199999,6744059.82982228,13096,531.571934,3422281.6842788,0.0,6
2018-11-11 08:00:00,6443.69,6448.63,6403.35,6410.01,1318.417328,1970-01-01 00:25:41.937599999,8475212.00483151,15033,554.817186,3567331.95574223,0.0,6
2018-11-11 12:00:00,6413.16,6428.21,6355.0,6380.89,1957.680502,1970-01-01 00:25:41.951999999,12522056.25081858,20720,834.439084,5337632.65045957,0.0,6
2018-11-11 16:00:00,6380.01,6435.42,6363.34,6421.38,1696.026162,1970-01-01 00:25:41.966399999,10858543.49531935,20024,754.965837,4833150.34307592,0.0,6
2018-11-11 20:00:00,6421.38,6462.14,6404.0,6449.81,1228.058364,1970-01-01 00:25:41.980799999,7893697.51557108,16394,647.343657,4160885.97630857,0.0,6
2018-11-12 00:00:00,6450.71,6497.0,6443.0,6455.25,1710.392246,1970-01-01 00:25:41.995199999,11061525.50742785,18905,889.24281,5752606.95856358,0.0,0
2018-11-12 04:00:00,6455.46,6464.0,6438.0,6447.29,1404.127631,1970-01-01 00:25:42.009599999,9060390.0257656,18520,661.039682,4265372.26589825,0.0,0
2018-11-12 08:00:00,6447.29,6455.14,6432.7,6439.28,1702.359436,1970-01-01 00:25:42.023999999,10968600.00034443,20473,891.270864,5742761.89101568,0.0,0
2018-11-12 12:00:00,6439.28,6483.93,6439.14,6452.12,2666.69575,1970-01-01 00:25:42.038399999,17224290.31546048,25790,1405.005186,9075452.10758225,0.0,0
2018-11-12 16:00:00,6452.12,6464.01,6436.0,6458.64,1335.959242,1970-01-01 00:25:42.052799999,8613765.54443487,20109,619.109257,3991908.88048978,0.0,0
2018-11-12 20:00:00,6458.64,6461.47,6421.0,6453.07,1313.248262,1970-01-01 00:25:42.067199999,8462310.74745098,19347,696.96263,4491135.80981523,0.0,0
2018-11-13 00:00:00,6451.68,6472.0,6391.15,6443.01,2062.980104,1970-01-01 00:25:42.081599999,13273384.88022213,22138,1031.62407,6641058.18379225,0.0,1
2018-11-13 04:00:00,6446.07,6473.63,6437.59,6460.48,1596.918907,1970-01-01 00:25:42.095999999,10313191.84785742,21150,841.024371,5431736.26460524,0.0,1
2018-11-13 08:00:00,6462.03,6469.0,6426.53,6443.24,1737.455992,1970-01-01 00:25:42.110399999,11202937.48739648,24470,866.209175,5585573.22565043,0.0,1
2018-11-13 12:00:00,6446.35,6472.07,6438.98,6459.5,2024.311869,1970-01-01 00:25:42.124799999,13065387.34857916,25885,1109.991789,7165411.4041051,0.0,1
2018-11-13 16:00:00,6460.97,6498.0,6443.65,6461.3,2805.605999,1970-01-01 00:25:42.139199999,18164695.24158642,35470,1540.108789,9974043.27131516,0.0,1
2018-11-13 20:00:00,6461.3,6492.0,6457.66,6457.66,1563.292062,1970-01-01 00:25:42.153599999,10123386.3463219,21827,787.508083,5099259.0179148,0.0,1
2018-11-14 00:00:00,6458.98,6474.92,6451.0,6472.0,750.084552,1970-01-01 00:25:42.160799999,4848052.93978959,11062,397.900559,2571921.73704616,0.0,2
2018-11-14 08:00:00,6469.0,6482.84,6340.0,6381.88,4003.120367,1970-01-01 00:25:42.196799999,25594890.83208463,29130,1498.541119,9578627.87471901,0.0,2
2018-11-14 12:00:00,6381.88,6398.0,6203.36,6232.83,6438.91381,1970-01-01 00:25:42.211199999,40611965.45671032,47233,2836.749239,17886873.08260347,0.0,2
2018-11-14 16:00:00,6231.36,6274.33,5700.0,5863.94,25417.288496,1970-01-01 00:25:42.225599999,151239798.013554,163125,11041.035886,65629919.72064386,0.0,2
2018-11-14 20:00:00,5861.21,5925.0,5656.87,5922.41,9869.556778,1970-01-01 00:25:42.239999999,57337915.65222918,68461,4655.320085,27060407.43180229,0.0,2
2018-11-15 00:00:00,5917.2,5939.54,5667.52,5746.57,6888.978645,1970-01-01 00:25:42.254399999,40083081.58138706,53934,3383.559109,19685695.44932677,0.0,3
2018-11-15 04:00:00,5745.39,5790.0,5628.27,5760.94,6250.848263,1970-01-01 00:25:42.268799999,35661968.47813209,47439,3354.346873,19133405.77501456,0.0,3
2018-11-15 08:00:00,5763.48,5787.35,5540.0,5590.2,7510.36208,1970-01-01 00:25:42.283199999,42412782.48284993,55303,4118.416322,23265720.76299828,0.0,3
2018-11-15 12:00:00,5590.08,5730.0,5403.42,5675.12,14168.152794,1970-01-01 00:25:42.297599999,78883098.26399945,77314,6895.27596,38456700.64343272,0.0,3
2018-11-15 16:00:00,5675.13,5763.45,5561.0,5690.39,8549.829301,1970-01-01 00:25:42.311999999,48525949.28381388,44814,4360.564231,24755366.54323715,0.0,3
2018-11-15 20:00:00,5690.39,5766.52,5581.4,5753.4,4332.658318,1970-01-01 00:25:42.326399999,24566623.57113024,25021,2312.431501,13116337.157232,0.0,3
2018-11-16 00:00:00,5757.09,5782.89,5674.66,5730.47,3988.483812,1970-01-01 00:25:42.340799999,22825098.12466434,24585,2108.592237,12067517.85031286,0.0,4
2018-11-16 04:00:00,5731.8,5731.8,5634.0,5641.8,7452.901067,1970-01-01 00:25:42.355199999,42430590.06410577,28671,3990.521935,22723645.2034562,0.0,4
2018-11-16 08:00:00,5641.8,5699.0,5560.05,5669.8,9051.741685,1970-01-01 00:25:42.369599999,51017751.04907713,57521,5039.291948,28408938.25323867,0.0,4
2018-11-16 12:00:00,5669.8,5696.9,5640.74,5645.62,6078.632373,1970-01-01 00:25:42.383999999,34450189.87816611,38717,3318.80562,18809426.98299078,0.0,4
2018-11-16 16:00:00,5645.63,5694.97,5620.97,5627.5,5194.629625,1970-01-01 00:25:42.398399999,29387465.7160301,33420,2848.385478,16114293.96072122,0.0,4
2018-11-16 20:00:00,5627.5,5668.91,5549.25,5655.94,6955.413712,1970-01-01 00:25:42.412799999,38986121.13470854,38579,3558.873463,19952856.16546516,0.0,4
2018-11-17 00:00:00,5650.57,5654.64,5566.92,5576.46,4393.009795,1970-01-01 00:25:42.427199999,24630898.23433418,32179,2373.820664,13311687.93507066,0.0,5
2018-11-17 04:00:00,5575.08,5646.59,5565.43,5638.06,4858.026465,1970-01-01 00:25:42.441599999,27172604.1415362,31155,2655.731004,14855419.08816463,0.0,5
2018-11-17 08:00:00,5638.64,5639.87,5571.0,5615.9,4587.729071,1970-01-01 00:25:42.455999999,25692596.68184462,30087,2608.973459,14610820.4030093,0.0,5
2018-11-17 12:00:00,5615.9,5635.0,5585.0,5600.38,4214.143258,1970-01-01 00:25:42.470399999,23632564.62495326,26753,2326.87455,13050328.16495047,0.0,5
2018-11-17 16:00:00,5600.6,5656.6,5597.77,5611.59,4687.365652,1970-01-01 00:25:42.484799999,26322047.37478323,27155,2603.460147,14619773.44374325,0.0,5
2018-11-17 20:00:00,5612.43,5635.0,5588.89,5628.29,3670.967172,1970-01-01 00:25:42.499199999,20621682.04465294,24074,2094.086379,11764526.92361582,0.0,5
2018-11-18 00:00:00,5630.49,5688.84,5626.07,5671.24,4213.798156,1970-01-01 00:25:42.513599999,23839062.53827718,26403,2315.716412,13100358.3445636,0.0,6
2018-11-18 04:00:00,5671.31,5685.0,5653.09,5660.59,3711.115626,1970-01-01 00:25:42.527999999,21039105.04164741,24561,1921.457262,10893605.7920091,0.0,6
2018-11-18 08:00:00,5661.58,5663.29,5617.0,5627.01,3694.648404,1970-01-01 00:25:42.542399999,20839168.13985219,24527,2000.778216,11286015.56618958,0.0,6
2018-11-18 12:00:00,5629.2,5653.14,5622.0,5641.09,3538.922675,1970-01-01 00:25:42.556799999,19962617.32276102,24516,1931.04367,10893474.51256899,0.0,6
2018-11-18 16:00:00,5642.38,5738.17,5637.18,5687.36,4811.569171,1970-01-01 00:25:42.571199999,27307867.15730961,29012,2609.284618,14809731.8474205,0.0,6
2018-11-18 20:00:00,5687.06,5687.85,5622.9,5662.0,3874.945315,1970-01-01 00:25:42.585599999,21905416.78637689,25798,2092.412776,11829430.92689357,0.0,6
2018-11-19 00:00:00,5661.94,5664.0,5515.46,5591.28,5908.474354,1970-01-01 00:25:42.599999999,33033356.19593214,34235,2946.910977,16477253.55746051,0.0,0
2018-11-19 04:00:00,5591.28,5595.8,5400.0,5467.52,7981.165121,1970-01-01 00:25:42.614399999,43736125.58844342,51986,3760.51427,20622868.91600104,0.0,0
2018-11-19 08:00:00,5467.52,5467.56,5251.0,5332.87,13626.175962,1970-01-01 00:25:42.628799999,72805917.70097579,73345,6798.699003,36324198.05020876,0.0,0
2018-11-19 12:00:00,5332.29,5359.98,5150.0,5203.16,11073.000567,1970-01-01 00:25:42.643199999,57904194.77531229,68379,5334.210194,27905347.47319386,0.0,0
2018-11-19 16:00:00,5203.13,5230.0,5014.64,5072.14,15538.867219,1970-01-01 00:25:42.657599999,79341819.73250435,73309,7752.04461,39592922.16424647,0.0,0
2018-11-19 20:00:00,5072.13,5134.57,4855.0,4910.03,16453.209633,1970-01-01 00:25:42.671999999,81867329.46124096,77241,8239.686423,41039279.20829155,0.0,0
2018-11-20 00:00:00,4913.4,5048.24,4910.0,4954.01,8715.206123,1970-01-01 00:25:42.686399999,43447612.48109513,45337,4766.803576,23769205.39093911,0.0,1
2018-11-20 04:00:00,4954.01,4978.0,4600.0,4671.19,19551.351684,1970-01-01 00:25:42.700799999,92808129.5226275,99406,10314.63553,48912625.43735497,0.0,1
2018-11-20 08:00:00,4675.0,4711.87,4405.0,4511.84,26434.127928,1970-01-01 00:25:42.715199999,121028027.85189845,131873,12803.32024,58598943.84419163,0.0,1
2018-11-20 12:00:00,4511.32,4954.99,4501.51,4952.05,18774.786556,1970-01-01 00:25:42.729599999,88896864.21615534,99523,10155.593218,48037016.78064325,0.0,1
2018-11-20 16:00:00,4954.98,4977.97,4631.0,4673.93,17023.96384,1970-01-01 00:25:42.743999999,81199469.46376345,89300,8155.10697,38855413.7708709,0.0,1
2018-11-20 20:00:00,4673.78,4674.98,4326.0,4558.86,26881.515459,1970-01-01 00:25:42.758399999,120656525.19381753,131330,13820.698182,62035953.78241778,0.0,1
2018-11-21 00:00:00,4559.91,4700.0,4413.85,4635.0,11971.510743,1970-01-01 00:25:42.772799999,54288805.79727135,60977,6338.566573,28772821.56996411,0.0,2
2018-11-21 04:00:00,4635.0,4661.0,4487.0,4653.78,7631.584452,1970-01-01 00:25:42.787199999,35000483.54611809,42743,4206.341614,19296268.20055766,0.0,2
2018-11-21 08:00:00,4655.33,4787.2,4605.08,4624.15,13524.611057,1970-01-01 00:25:42.801599999,63647760.60666375,61090,6625.124819,31173749.09740072,0.0,2
2018-11-21 12:00:00,4624.13,4697.96,4521.83,4632.87,9706.743144,1970-01-01 00:25:42.815999999,44722181.31138518,48869,5035.033556,23213455.40747333,0.0,2
2018-11-21 16:00:00,4631.79,4661.97,4506.0,4543.99,7849.659749,1970-01-01 00:25:42.830399999,35876566.17924913,38671,3893.724329,17802701.55819187,0.0,2
2018-11-21 20:00:00,4545.91,4699.2,4469.84,4661.07,10387.72033,1970-01-01 00:25:42.844799999,47728636.04397167,49570,5439.819918,25011594.77227343,0.0,2
2018-11-22 00:00:00,4661.08,4721.77,4611.36,4636.71,5442.163644,1970-01-01 00:25:42.859199999,25383121.75528319,28744,2744.530667,12804921.70715099,0.0,3
2018-11-22 04:00:00,4637.98,4658.38,4592.0,4630.02,4644.964419,1970-01-01 00:25:42.873599999,21478821.82603558,24898,2455.925318,11359409.0070478,0.0,3
2018-11-22 08:00:00,4629.03,4644.0,4510.64,4560.02,5989.41515,1970-01-01 00:25:42.887999999,27417410.58526766,31280,2852.564204,13064293.29117398,0.0,3
2018-11-22 12:00:00,4560.02,4599.0,4470.0,4562.43,6462.416301,1970-01-01 00:25:42.902399999,29326687.20680538,32007,3291.414327,14950460.4009602,0.0,3
2018-11-22 16:00:00,4562.36,4577.0,4483.27,4496.0,4343.524646,1970-01-01 00:25:42.916799999,19686786.07810283,25160,2171.435266,9843089.30009437,0.0,3
2018-11-22 20:00:00,4496.0,4580.0,4335.0,4370.0,7648.634983,1970-01-01 00:25:42.931199999,34166906.27265287,38246,3588.846587,16056990.13195517,0.0,3
2018-11-23 00:00:00,4370.9,4450.73,4239.27,4318.73,12801.149348,1970-01-01 00:25:42.945599999,55384055.19424277,56101,6230.359122,26956449.60870612,0.0,4
2018-11-23 04:00:00,4314.77,4420.0,4222.94,4355.08,9168.731962,1970-01-01 00:25:42.959999999,39654462.36844687,38937,4533.832692,19631773.83036849,0.0,4
2018-11-23 08:00:00,4355.52,4484.0,4353.23,4396.37,8189.548144,1970-01-01 00:25:42.974399999,36173967.74778339,35672,4700.22147,20761228.88653427,0.0,4
2018-11-23 12:00:00,4396.39,4427.37,4345.01,4404.99,6080.920482,1970-01-01 00:25:42.988799999,26670349.7220823,31930,3239.1687,14210052.16035251,0.0,4
2018-11-23 16:00:00,4406.89,4411.53,4293.0,4372.45,7052.967211,1970-01-01 00:25:43.003199999,30694459.38012902,35155,3690.034774,16062432.36622505,0.0,4
2018-11-23 20:00:00,4372.45,4470.0,4330.18,4420.61,6078.603175,1970-01-01 00:25:43.017599999,26706361.70271039,30140,3431.392174,15081592.55067163,0.0,4
2018-11-24 00:00:00,4415.63,4527.0,4414.8,4443.78,7578.783703,1970-01-01 00:25:43.031999999,33910333.94641787,33197,4261.808408,19075853.65884192,0.0,5
2018-11-24 04:00:00,4443.83,4468.39,4356.5,4389.04,4072.139039,1970-01-01 00:25:43.046399999,17951041.50210868,22503,2090.684989,9220779.77681344,0.0,5
2018-11-24 08:00:00,4389.01,4450.0,4360.1,4388.44,6272.815388,1970-01-01 00:25:43.060799999,27635712.18636536,28587,3521.454184,15517332.28332729,0.0,5
2018-11-24 12:00:00,4388.44,4400.63,4338.0,4372.02,5246.898619,1970-01-01 00:25:43.075199999,22955229.59575178,26258,2660.096463,11637787.07503515,0.0,5
2018-11-24 16:00:00,4372.9,4373.21,4255.32,4270.65,5468.775419,1970-01-01 00:25:43.089599999,23669261.92554205,27562,2500.45052,10830826.18506646,0.0,5
2018-11-24 20:00:00,4269.42,4292.86,3824.69,3932.44,33053.698838,1970-01-01 00:25:43.103999999,132581348.54297853,136963,15207.69463,60948952.58706653,0.0,5
2018-11-25 00:00:00,3933.68,3978.0,3750.0,3768.89,16191.843654,1970-01-01 00:25:43.118399999,62507584.25804455,64885,8012.935968,30954511.95074605,0.0,6
2018-11-25 04:00:00,3768.92,3872.29,3734.72,3866.78,10602.261151,1970-01-01 00:25:43.132799999,40379070.97980206,47763,5810.041716,22136665.75344381,0.0,6
2018-11-25 08:00:00,3866.78,4038.09,3652.66,3910.48,24650.133358,1970-01-01 00:25:43.147199999,94422984.15309568,102908,13051.049203,50043058.59315013,0.0,6
2018-11-25 12:00:00,3907.16,4025.48,3851.91,3880.0,13883.358749,1970-01-01 00:25:43.161599999,54522865.15303752,58347,7156.805438,28120553.345384,0.0,6
2018-11-25 16:00:00,3881.62,4027.43,3811.0,3949.03,13696.549609,1970-01-01 00:25:43.175999999,53360915.14479178,65068,7392.409841,28828550.07752183,0.0,6
2018-11-25 20:00:00,3949.0,4233.0,3931.91,4085.78,22669.829067,1970-01-01 00:25:43.190399999,93060148.84046684,89200,11788.928834,48385301.66640901,0.0,6
2018-11-26 00:00:00,4088.69,4206.0,4030.0,4118.98,11928.253563,1970-01-01 00:25:43.204799999,49068669.45851242,51091,5974.149897,24587439.41297299,0.0,0
2018-11-26 04:00:00,4119.01,4191.29,4028.42,4085.81,10246.684159,1970-01-01 00:25:43.219199999,42141199.16051184,46579,5419.127717,22290883.47070831,0.0,0
2018-11-26 08:00:00,4085.81,4096.38,3971.48,4057.89,13668.457744,1970-01-01 00:25:43.233599999,55251215.35519139,60977,7326.840573,29624171.99906179,0.0,0
2018-11-26 12:00:00,4057.89,4060.0,3822.0,3834.16,17004.276624,1970-01-01 00:25:43.247999999,66930716.23796929,73343,8239.401187,32446465.30627127,0.0,0
2018-11-26 16:00:00,3837.32,3987.0,3701.0,3904.15,23339.575299,1970-01-01 00:25:43.262399999,90284046.59390911,95123,11901.306266,46093959.74423693,0.0,0
2018-11-26 20:00:00,3909.05,3909.79,3707.0,3862.2,18316.503378,1970-01-01 00:25:43.276799999,69549915.00131351,86216,9371.317766,35599430.15815413,0.0,0
2018-11-27 00:00:00,3864.45,3895.0,3770.0,3804.48,9523.675494,1970-01-01 00:25:43.291199999,36423648.74418927,45723,4924.456669,18837986.86290232,0.0,1
2018-11-27 04:00:00,3800.35,3920.0,3765.76,3849.54,9961.323439,1970-01-01 00:25:43.305599999,38293104.28842197,42630,5635.426278,21666089.54263944,0.0,1
2018-11-27 08:00:00,3849.82,3860.0,3689.12,3756.91,14451.646793,1970-01-01 00:25:43.319999999,54626246.02893583,59662,7178.941542,27164218.56591331,0.0,1
2018-11-27 12:00:00,3755.6,3859.84,3732.75,3779.4,11974.892698,1970-01-01 00:25:43.334399999,45469869.00607291,48065,6522.409053,24776625.42650501,0.0,1
2018-11-27 16:00:00,3779.06,3877.0,3750.0,3821.99,10362.004712,1970-01-01 00:25:43.348799999,39443476.03028867,43292,5795.314436,22064056.13096188,0.0,1
2018-11-27 20:00:00,3821.46,3940.0,3790.0,3875.21,11207.064076,1970-01-01 00:25:43.363199999,43336824.0239166,49359,6265.735938,24238082.40088432,0.0,1
2018-11-28 00:00:00,3875.63,3947.4,3874.27,3936.15,9571.290343,1970-01-01 00:25:43.377599999,37416749.18254165,40919,5205.156021,20347767.45952366,0.0,2
2018-11-28 04:00:00,3936.15,4150.0,3911.0,4106.8,16115.208699,1970-01-01 00:25:43.391999999,65530482.01529611,67974,8306.048484,33770043.51957995,0.0,2
2018-11-28 08:00:00,4106.3,4131.55,4019.85,4090.55,10797.975021,1970-01-01 00:25:43.406399999,43971981.92213801,46754,5447.060224,22178079.94200224,0.0,2
2018-11-28 12:00:00,4089.35,4294.3,4055.01,4249.82,21824.326013,1970-01-01 00:25:43.420799999,91574063.49598156,85458,11221.570068,47078926.89447228,0.0,2
2018-11-28 16:00:00,4249.81,4393.0,4180.21,4332.17,18051.394836,1970-01-01 00:25:43.435199999,77297022.81851347,79991,9252.473803,39620212.77891692,0.0,2
2018-11-28 20:00:00,4331.6,4394.47,4185.01,4264.85,15623.373037,1970-01-01 00:25:43.449599999,66907008.86315619,65618,7887.285819,33774327.97101013,0.0,2
2018-11-29 00:00:00,4262.06,4294.0,4136.0,4163.7,9813.058388,1970-01-01 00:25:43.463999999,41196016.24496029,45483,4683.20718,19662658.37523768,0.0,3
2018-11-29 04:00:00,4162.03,4258.93,4125.65,4212.71,9117.565814,1970-01-01 00:25:43.478399999,38349009.5254926,39136,4795.735474,20173522.78459375,0.0,3
2018-11-29 08:00:00,4214.87,4450.38,4190.0,4386.34,17675.359261,1970-01-01 00:25:43.492799999,76957399.96678004,66944,9004.235463,39182511.8715806,0.0,3
2018-11-29 12:00:00,4383.7,4413.85,4225.35,4271.13,15662.259415,1970-01-01 00:25:43.507199999,67511372.12794939,65129,7359.128568,31716599.70878453,0.0,3
2018-11-29 16:00:00,4271.69,4395.0,4201.0,4245.02,12477.236145,1970-01-01 00:25:43.521599999,53665203.14756555,56640,6484.353567,27908958.44838778,0.0,3
2018-11-29 20:00:00,4247.15,4314.39,4170.22,4295.84,9234.719646,1970-01-01 00:25:43.535999999,39130037.39713481,43269,4635.813351,19658829.11690414,0.0,3
2018-11-30 00:00:00,4295.72,4341.36,4201.11,4292.08,8917.759604,1970-01-01 00:25:43.550399999,38101110.83531168,38052,4796.847911,20509039.38364601,0.0,4
2018-11-30 04:00:00,4293.29,4339.0,4202.42,4223.27,8622.938001,1970-01-01 00:25:43.564799999,36861597.80027513,35270,4381.434449,18746399.831086,0.0,4
2018-11-30 08:00:00,4223.37,4255.27,3989.0,4022.79,19175.213944,1970-01-01 00:25:43.579199999,79004607.66547196,78154,8966.633518,36964218.62992811,0.0,4
2018-11-30 12:00:00,4020.04,4085.0,3943.0,4027.38,17035.571959,1970-01-01 00:25:43.593599999,68402700.84258959,68817,8510.941369,34198705.70975437,0.0,4
2018-11-30 16:00:00,4028.81,4096.14,4016.0,4036.34,6717.091543,1970-01-01 00:25:43.607999999,27219525.86243836,32034,3497.530633,14172378.44952938,0.0,4
2018-11-30 20:00:00,4037.26,4058.8,3951.0,4041.32,7289.871232,1970-01-01 00:25:43.622399999,29221031.92969726,35771,3650.588873,14641404.68880464,0.0,4
2018-12-01 00:00:00,4041.27,4063.4,4009.19,4030.39,4035.276123,1970-01-01 00:25:43.636799999,16279908.75961527,21816,2105.881535,8496848.32336419,0.0,5
2018-12-01 04:00:00,4029.7,4034.03,3963.01,3997.8,5845.510819,1970-01-01 00:25:43.651199999,23357321.46174798,25601,2700.381682,10791943.90034116,0.0,5
2018-12-01 08:00:00,3997.78,4200.11,3997.77,4175.87,11469.18829,1970-01-01 00:25:43.665599999,47278538.20667342,52767,5942.464012,24470412.15211062,0.0,5
2018-12-01 12:00:00,4175.25,4233.0,4167.17,4219.0,9293.149514,1970-01-01 00:25:43.679999999,39016502.78656938,39444,4765.157601,20011498.21512747,0.0,5
2018-12-01 16:00:00,4219.0,4299.99,4216.06,4275.0,7635.650101,1970-01-01 00:25:43.694399999,32587333.06920113,36585,3721.093765,15876022.94593026,0.0,5
2018-12-01 20:00:00,4274.3,4282.46,4175.0,4190.02,6561.298634,1970-01-01 00:25:43.708799999,27638010.03179003,29259,3190.432715,13446165.51407663,0.0,5
2018-12-02 00:00:00,4190.98,4312.99,4177.0,4200.02,7097.108979,1970-01-01 00:25:43.723199999,30128477.31357795,31306,3587.616119,15236554.59490963,0.0,6
2018-12-02 04:00:00,4202.63,4212.38,4120.0,4179.93,6021.905158,1970-01-01 00:25:43.737599999,25075946.76822202,28119,2962.953193,12338352.55413713,0.0,6
2018-12-02 08:00:00,4180.01,4245.0,4103.04,4152.02,7821.927199,1970-01-01 00:25:43.751999999,32632363.68647518,35276,3888.795448,16237960.13864308,0.0,6
2018-12-02 12:00:00,4150.33,4208.33,4129.0,4174.79,6035.309654,1970-01-01 00:25:43.766399999,25165497.89004154,28281,3253.630136,13569729.30000491,0.0,6
2018-12-02 16:00:00,4174.77,4191.81,4130.0,4180.05,4442.35948,1970-01-01 00:25:43.780799999,18497382.01846059,23851,2260.254596,9414232.59460127,0.0,6
2018-12-02 20:00:00,4180.05,4268.0,4129.0,4161.01,7493.54432,1970-01-01 00:25:43.795199999,31417671.32969638,31254,3679.236266,15439995.59970734,0.0,6
2018-12-03 00:00:00,4160.55,4179.0,3982.0,4035.0,10634.032437,1970-01-01 00:25:43.809599999,43138571.49457009,42323,4703.027862,19083991.99150022,0.0,0
2018-12-03 04:00:00,4035.63,4057.0,4004.05,4032.76,4957.246629,1970-01-01 00:25:43.823999999,19965357.57222435,23271,2669.16905,10754182.50688204,0.0,0
2018-12-03 08:00:00,4032.76,4068.0,3995.0,4027.77,5666.865234,1970-01-01 00:25:43.838399999,22860058.26862359,24520,2765.292374,11164564.40166849,0.0,0
2018-12-03 12:00:00,4025.33,4066.0,3856.05,3882.86,13201.919077,1970-01-01 00:25:43.852799999,52203287.33716099,53661,5716.7268,22630101.56965396,0.0,0
2018-12-03 16:00:00,3882.82,3918.0,3827.0,3871.41,9276.459645,1970-01-01 00:25:43.867199999,36008211.93939261,36340,4422.691561,17175331.91383537,0.0,0
2018-12-03 20:00:00,3870.55,3944.29,3850.0,3884.01,5357.846141,1970-01-01 00:25:43.881599999,20880432.93140124,27019,2942.726698,11473230.66443222,0.0,0
